title,terr,dist,currency,ended,cume_bo,cume_adm,w_cume,w_adm,w_screen,w_rank,date,end_date,start_2,end_2,start_3,end_3,start_4,end_4,start_5,end_5,start_6,end_6,start_7,end_7,start_8,end_8,start_9,end_9,start_10,end_10
Murder of a Cat,France,Metropolitan,EUD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Greece,Odeon,EUD,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Hungary,ADS,HUF,Complete,0,,,,,,2015-05-21,2015-05-24,2015-05-28,2015-05-31,2015-06-04,2015-06-07,2015-06-11,2015-06-14,2015-06-18,2015-06-21,2015-06-25,2015-06-28,2015-07-02,2015-07-05,2015-07-09,2015-07-12,2015-07-16,2015-07-19,2015-07-23,2015-07-26
Murder of a Cat,Iceland,Sam Film,ISK,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,India,Apsara,INR,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Indonesia,PT Prima,IDR,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Iraq,Gulf Film,IQD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Israel,Forum Film,ILS,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Italy,Videa,EUD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Japan,Presidio Corporation,YEN,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Jordan,Gulf Film,JOD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Kuwait,Gulf Film,KWD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Lebanon,Gulf Film,LBP,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Malaysia,PT Parkit/Soundspace,MYR,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Mexico,Sun,MXN,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Norway,Sandrew,NOK,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Oman,Gulf Film,OMR,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Paraguay,Sun,PYG,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Peru,Sun,PEN,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Philippines,Pioneer,PHP,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Portugal,Lusomundo,EUD,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Qatar,Gulf Film,QAR,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Romania,ADS,RON,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Russia,International,RUB,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Serbia,MG Film,RSD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Slovenia,MG Film,EUD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,South Africa,Filmfinity,ZAR,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,South Korea,Sookie Pictures,KRW,Complete,0,,,,,,2015-09-03,2015-09-06,2015-09-10,2015-09-13,2015-09-17,2015-09-20,2015-09-24,2015-09-27,2015-10-01,2015-10-04,2015-10-08,2015-10-11,2015-10-15,2015-10-18,2015-10-22,2015-10-25,2015-10-29,2015-11-01,2015-11-05,2015-11-08
Murder of a Cat,Spain,Inopia,EUD,Complete,0,,,,2,83,2015-12-11,2015-12-13,2015-12-18,2015-12-20,2015-12-25,2015-12-27,2016-01-01,2016-01-03,2016-01-08,2016-01-10,2016-01-15,2016-01-17,2016-01-22,2016-01-24,2016-01-29,2016-01-31,2016-02-05,2016-02-07,2016-02-12,2016-02-14
Murder of a Cat,Sweden,Sandrew,SEK,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,French-Speaking Switzerland,Impuls,CHF,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,German-Speaking Switzerland,Impuls,CHF,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Italian-Speaking Switzerland,Impuls,CHF,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Turkey,Chantier,TRY,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Ukraine,International,UAH,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,United Arab Emirates,Gulf Film,AED,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,United States,Gravitas,USD,Complete,0,,,,,,2014-12-05,2014-12-07,2014-12-12,2014-12-14,2014-12-19,2014-12-21,2014-12-26,2014-12-28,2015-01-02,2015-01-04,2015-01-09,2015-01-11,2015-01-16,2015-01-18,2015-01-23,2015-01-25,2015-01-30,2015-02-01,2015-02-06,2015-02-08
Murder of a Cat,Uruguay,Sun,UYU,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Venezuela,Sun,VEF,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Murder of a Cat,Vietnam,PT Parkit/Soundspace,VND,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Argentina,Cine Video y TV,ARS,Complete,0,,,,19,11,2015-09-17,2015-09-20,2015-09-24,2015-09-27,2015-10-01,2015-10-04,2015-10-08,2015-10-11,2015-10-15,2015-10-18,2015-10-22,2015-10-25,2015-10-29,2015-11-01,2015-11-05,2015-11-08,2015-11-12,2015-11-15,2015-11-19,2015-11-22
Out of the Dark,Australia,Transmission,AUS,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Austria,eOne - UK,EUD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Bahrain,Front Row,BHD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Belgium,DFW,EUD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Bolivia,Cine Video y TV,BOB,Complete,0,,,,1,13,2015-06-18,2015-06-21,2015-06-25,2015-06-28,2015-07-02,2015-07-05,2015-07-09,2015-07-12,2015-07-16,2015-07-19,2015-07-23,2015-07-26,2015-07-30,2015-08-02,2015-08-06,2015-08-09,2015-08-13,2015-08-16,2015-08-20,2015-08-23
Out of the Dark,Brazil,Cine Video y TV,BRL,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Bulgaria,Forum Film,BGN,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Chile,Cine Video y TV,CLP,Complete,0,,,,19,8,2015-05-14,2015-05-17,2015-05-21,2015-05-24,2015-05-28,2015-05-31,2015-06-04,2015-06-07,2015-06-11,2015-06-14,2015-06-18,2015-06-21,2015-06-25,2015-06-28,2015-07-02,2015-07-05,2015-07-09,2015-07-12,2015-07-16,2015-07-19
Out of the Dark,Colombia,Cine Video y TV,COP,Complete,0,,,,55,11,2015-01-22,2015-01-25,2015-01-29,2015-02-01,2015-02-05,2015-02-08,2015-02-12,2015-02-15,2015-02-19,2015-02-22,2015-02-26,2015-03-01,2015-03-05,2015-03-08,2015-03-12,2015-03-15,2015-03-19,2015-03-22,2015-03-26,2015-03-29
Out of the Dark,Costa Rica,Cine Video y TV,CRC,Complete,0,,,,2,9,2015-04-23,2015-04-26,2015-04-30,2015-05-03,2015-05-07,2015-05-10,2015-05-14,2015-05-17,2015-05-21,2015-05-24,2015-05-28,2015-05-31,2015-06-04,2015-06-07,2015-06-11,2015-06-14,2015-06-18,2015-06-21,2015-06-25,2015-06-28
Out of the Dark,Croatia,Blitz,HRK,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Czech Republic,Forum Film,CZK,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Denmark,eOne - UK,DKK,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Dominican Republic,Cine Video y TV,DOP,Complete,0,,,,,,2015-05-07,2015-05-10,2015-05-14,2015-05-17,2015-05-21,2015-05-24,2015-05-28,2015-05-31,2015-06-04,2015-06-07,2015-06-11,2015-06-14,2015-06-18,2015-06-21,2015-06-25,2015-06-28,2015-07-02,2015-07-05,2015-07-09,2015-07-12
Out of the Dark,Ecuador,Cine Video y TV,USD,Complete,0,,,,,,2015-11-20,2015-11-22,2015-11-27,2015-11-29,2015-12-04,2015-12-06,2015-12-11,2015-12-13,2015-12-18,2015-12-20,2015-12-25,2015-12-27,2016-01-01,2016-01-03,2016-01-08,2016-01-10,2016-01-15,2016-01-17,2016-01-22,2016-01-24
Out of the Dark,Egypt,Front Row,EGP,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,El Salvador,Cine Video y TV,USD,Complete,0,,,,4,6,2015-04-23,2015-04-26,2015-04-30,2015-05-03,2015-05-07,2015-05-10,2015-05-14,2015-05-17,2015-05-21,2015-05-24,2015-05-28,2015-05-31,2015-06-04,2015-06-07,2015-06-11,2015-06-14,2015-06-18,2015-06-21,2015-06-25,2015-06-28
Out of the Dark,Estonia,West,EUD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Finland,eOne - UK,EUD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,France,eOne - UK,EUD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Germany,eOne - UK,EUD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Greece,Odeon,EUD,N/A,0,,,,,,STV,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Guatemala,Cine Video y TV,GTQ,Complete,0,,,,,,2015-04-23,2015-04-26,2015-04-30,2015-05-03,2015-05-07,2015-05-10,2015-05-14,2015-05-17,2015-05-21,2015-05-24,2015-05-28,2015-05-31,2015-06-04,2015-06-07,2015-06-11,2015-06-14,2015-06-18,2015-06-21,2015-06-25,2015-06-28
Out of the Dark,Honduras,Cine Video y TV,HNL,Complete,0,,,,4,6,2015-04-23,2015-04-26,2015-04-30,2015-05-03,2015-05-07,2015-05-10,2015-05-14,2015-05-17,2015-05-21,2015-05-24,2015-05-28,2015-05-31,2015-06-04,2015-06-07,2015-06-11,2015-06-14,2015-06-18,2015-06-21,2015-06-25,2015-06-28
Out of the Dark,Hong Kong,Soundspace,HKD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Hungary,Forum Film,HUF,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Indonesia,Rapi Films,IDR,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Iraq,Front Row,IQD,Complete,0,,,,,,2015-05-14,2015-05-17,2015-05-21,2015-05-24,2015-05-28,2015-05-31,2015-06-04,2015-06-07,2015-06-11,2015-06-14,2015-06-18,2015-06-21,2015-06-25,2015-06-28,2015-07-02,2015-07-05,2015-07-09,2015-07-12,2015-07-16,2015-07-19
Out of the Dark,Israel,United King,ILS,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Jordan,Front Row,JOD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Kuwait,Front Row,KWD,Complete,0,,,,,,2015-05-21,2015-05-24,2015-05-28,2015-05-31,2015-06-04,2015-06-07,2015-06-11,2015-06-14,2015-06-18,2015-06-21,2015-06-25,2015-06-28,2015-07-02,2015-07-05,2015-07-09,2015-07-12,2015-07-16,2015-07-19,2015-07-23,2015-07-26
Out of the Dark,Latvia,West,EUD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Lebanon,Front Row,LBP,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Lithuania,West,EUD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Malaysia,TGV,MYR,Complete,0,,,,55,19,2015-03-19,2015-03-22,2015-03-26,2015-03-29,2015-04-02,2015-04-05,2015-04-09,2015-04-12,2015-04-16,2015-04-19,2015-04-23,2015-04-26,2015-04-30,2015-05-03,2015-05-07,2015-05-10,2015-05-14,2015-05-17,2015-05-21,2015-05-24
Out of the Dark,Mexico,Cine Video y TV,MXN,Complete,62726.95,1348,22,27,231,9,2015-04-10,2015-04-12,2015-04-17,2015-04-19,2015-04-24,2015-04-26,2015-05-01,2015-05-03,2015-05-08,2015-05-10,2015-05-15,2015-05-17,2015-05-22,2015-05-24,2015-05-29,2015-05-31,2015-06-05,2015-06-07,2015-06-12,2015-06-14
Out of the Dark,Netherlands,DFW,EUD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,New Zealand,Transmission,NZD,Undated,0,,,,,,TBD,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Out of the Dark,Nicaragua,Cine Video y TV,NIH,Complete,0,,,,4,5,2015-04-23,2015-04-26,2015-04-30,2015-05-03,2015-05-07,2015-05-10,2015-05-14,2015-05-17,2015-05-21,2015-05-24,2015-05-28,2015-05-31,2015-06-04,2015-06-07,2015-06-11,2015-06-14,2015-06-18,2015-06-21,2015-06-25,2015-06-28
